0.3971393619775099,0.40341048247374584,0.6828975145291377,0.14300712918330147,122.75186803366792,221.4340838033672,Calanus glacialis,0.007
0.3934545184095172,0.9311040162319892,0.81529650578356,0.16206635131571145,174.869188546178,343.61048785280036,Calanus glacialis,0.007
0.3415547091587579,0.42195344228012766,0.9670196687725771,0.22880993633594843,150.1057161429378,311.8652288221394,Calanus glacialis,0.007
0.3534338629141771,0.8352323923065743,0.6270685734384762,0.15195781104111028,168.56679428696458,206.50070251213458,Calanus glacialis,0.007
0.3137277800745685,0.46369708911051055,0.5506505159298528,0.08065008913741593,194.4243156398914,323.3972224914003,Calanus glacialis,0.007
0.4316016722286533,1.1463384401031256,0.6472960617833806,0.10855022988542086,193.15801175199866,329.28446524204327,Calanus glacialis,0.007
0.37853361502604166,0.4581864080415756,0.823390297910487,0.07379554214901334,164.8111354844617,276.8928984223953,Calanus glacialis,0.007
0.44837469907131233,0.5623173811905027,0.8664963289904721,0.11443156570797322,112.61805592131223,289.71551108431953,Calanus glacialis,0.007
0.45556818622070844,0.7372146116651268,0.8726520236768173,0.05239463393678815,187.59088053268346,287.8866092409588,Calanus glacialis,0.007
0.4453015987926371,0.8718178588637648,0.638631034258756,0.20609726386572585,119.32797565467583,335.0634512565395,Calanus glacialis,0.007
0.3383915999152443,0.5054269806354779,0.507319939418114,0.05683229031118418,124.69612779590004,239.8443473507225,Calanus glacialis,0.007
0.49314616500851316,0.6974292118037544,0.9976999355309861,0.11899716891659551,133.76362979667795,254.90015435717046,Calanus glacialis,0.007
0.31132977056320166,0.7807377389470906,0.7709028977005441,0.09142701330677436,162.95558317100816,336.57082250438634,Calanus glacialis,0.007
0.3692574239243053,0.586503666440535,0.6980367207689911,0.16754694138520215,134.50145735759227,340.8968983290274,Calanus glacialis,0.007
0.421364265404201,0.8507154936814951,0.9196361997708925,0.18865400707643226,139.5413393678354,296.15381911568176,Calanus glacialis,0.007
0.32243017940760577,1.1393330963808734,0.8565196125950261,0.17496740916360182,178.03400455636353,305.260812001246,Calanus glacialis,0.007
0.3178242799368681,0.3442467822135655,0.7100695213053119,0.17939683829845066,141.69394671296325,229.35293025641124,Calanus glacialis,0.007
0.32521845507669345,0.6501714138232941,0.679075664739261,0.1973968936419767,109.66689767144122,213.353286361976,Calanus glacialis,0.007
0.43554834569706047,1.2329992786155552,0.762376375439924,0.24686328410998737,180.8477875625531,327.0253083896023,Calanus glacialis,0.007
0.4066885421896235,0.628550820367171,0.657607850486169,0.08678393144967658,128.3028424306784,270.03295577455344,Calanus glacialis,0.007
0.4714045466860674,0.3373235229154987,0.9469701574099527,0.23718317067774441,155.8608059752208,211.10899408286917,Calanus glacialis,0.007
0.3281375540844609,1.0473543160611887,0.9361500722669918,0.20401054837242077,118.09679476270908,283.2987823959879,Calanus glacialis,0.007
0.47428024468035745,1.2718166652113803,0.521818249672071,0.1823365598599802,95.06933293451098,350.15500377246775,Calanus glacialis,0.007
0.38727205906369,0.3658245828039608,0.5896958462776456,0.13929281172808303,158.40482608917296,293.1474360581532,Calanus glacialis,0.007
0.3042323344486728,0.5563092285690967,0.5419967378215836,0.19897595857351635,161.99710249351455,219.16771124878431,Calanus glacialis,0.007
0.35724392928686266,0.9801839410323325,0.8879481130354165,0.06255797544260817,147.16843099904332,224.81622446988678,Calanus glacialis,0.007
0.4637618343374117,0.7794356416544193,0.9803050024993905,0.1304402076981107,109.89950003560318,308.5604638578435,Calanus glacialis,0.007
0.4121631005662191,0.3190142861281983,0.7969093773810246,0.15691286539444743,197.40972123345125,230.77359009151877,Calanus glacialis,0.007
